#cosmic_gene	tier	UniProt_accession	UniProt_genes	UniProt_status	UniProt_protein_name	somatic_mutations	germline_mutations	role_TSG	role_oncogene	role_fusion protein	genetics_dominant	genetics_recessive	actionability_level	resistance_mutations	dominant_mutation_type-fusion	dominant_mutation_type-translocation	dominant_mutation_type-missense_mutations	dominant_mutation_type-splice_site_mutations	dominant_mutation_type-nonsense_mutations	dominant_mutation_type-frameshift_mutations	dominant_mutation_type-large_deletions	dominant_mutation_type-amplification	dominant_mutation_type-other_mutations	tissue_epithelial	tissue_leukaemia-lymphoma	tissue_mesenchymal	tissue_other_tissue	hallmark_angiogenesis	hallmark_replicative_immortality	hallmark_energetics	hallmark_immune_evasion	hallmark_apoptosis	hallmark_genomic_instability	hallmark_metastasis	hallmark_proliferative_signaling	hallmark_growth_suppression	hallmark_inflammation	cancer_type(s)
NCOR2	1	Q9Y618	NCOR2 CTG26	reviewed	Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)	1	0	1	0	0	1	0	-	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	prostate
NDRG1	1	Q92597	NDRG1 CAP43 DRG1 RTP	reviewed	Protein NDRG1 (Differentiation-related gene 1 protein) (DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein) (RTP) (Rit42)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	prostate
NF1	1	P21359	NF1	reviewed	Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated]	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	neurofibroma, glioma, neurofibroma, glioma
NF2	1	P35240	NF2 SCH	reviewed	Merlin (Moesin-ezrin-radixin-like protein) (Neurofibromin-2) (Schwannomerlin) (Schwannomin)	1	1	1	0	0	0	1	-	1	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	meningioma, acoustic neuroma, renal, meningioma, acoustic neuroma
NFATC2	1	Q13469	NFATC2 NFAT1 NFATP	reviewed	Nuclear factor of activated T-cells, cytoplasmic 2 (NF-ATc2) (NFATc2) (NFAT pre-existing subunit) (NF-ATp) (T-cell transcription factor NFAT1)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Ewing sarcoma
NFE2L2	1	Q16236	NFE2L2 NRF2	reviewed	Nuclear factor erythroid 2-related factor 2 (NF-E2-related factor 2) (NFE2-related factor 2) (Nrf-2) (HEBP1) (Nuclear factor, erythroid derived 2, like 2)	1	0	1	1	0	1	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	NSCLC, HNSCC
NFIB	1	O00712	NFIB	reviewed	Nuclear factor 1 B-type (NF1-B) (Nuclear factor 1/B) (CCAAT-box-binding transcription factor) (CTF) (Nuclear factor I/B) (NF-I/B) (NFI-B) (TGGCA-binding protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	adenoid cystic carcinoma, lipoma
NFKB2	1	Q00653	NFKB2 LYT10	reviewed	Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (H2TF1) (Lymphocyte translocation chromosome 10 protein) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) (Oncogene Lyt-10) (Lyt10) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit]	1	0	1	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	B-NHL
NFKBIE	1	O00221	NFKBIE IKBE	reviewed	NF-kappa-B inhibitor epsilon (NF-kappa-BIE) (I-kappa-B-epsilon) (IkB-E) (IkB-epsilon) (IkappaBepsilon)	1	0	1	0	0	1	1	-	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CLL, desmoplastic melanoma
NIN	1	Q8N4C6	NIN KIAA1565	reviewed	Ninein (hNinein) (Glycogen synthase kinase 3 beta-interacting protein) (GSK3B-interacting protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MPN
NKX2-1	1	P43699	NKX2-1 NKX2A TITF1 TTF1	reviewed	Homeobox protein Nkx-2.1 (Homeobox protein NK-2 homolog A) (Thyroid nuclear factor 1) (Thyroid transcription factor 1) (TTF-1) (Thyroid-specific enhancer-binding protein) (T/EBP)	1	0	1	1	0	1	0	-	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NSCLC
NONO	1	Q15233	NONO NRB54	reviewed	Non-POU domain-containing octamer-binding protein (NonO protein) (54 kDa nuclear RNA- and DNA-binding protein) (p54(nrb)) (p54nrb) (55 kDa nuclear protein) (NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	papillary renal
NOTCH1	1	P46531	NOTCH1	reviewed	Neurogenic locus notch homolog protein 1	1	0	1	1	1	1	1	-	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	T-ALL, breast, bladder, skin SCC, lung SCC, head and neck SCC
NOTCH2	1	Q04721	NOTCH2	reviewed	"Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)]"	1	0	1	1	0	1	1	-	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	marginal zone lymphoma, DLBCL, bladder
NPM1	1	P06748	NPM1 NPM	reviewed	Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	NHL, APL, AML
NR4A3	1	Q92570	NR4A3 CHN CSMF MINOR NOR1 TEC	reviewed	Nuclear receptor subfamily 4 group A member 3 (Mitogen-induced nuclear orphan receptor) (Neuron-derived orphan receptor 1) (Nuclear hormone receptor NOR-1)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	extraskeletal myxoid chondrosarcoma
NRAS	1	P01111	NRAS HRAS1	reviewed	GTPase NRas (EC 3.6.5.2) (Transforming protein N-Ras)	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	melanoma, MM, AML, thyroid
NRG1	1	Q02297	NRG1 GGF HGL HRGA NDF SMDF	reviewed	Pro-neuregulin-1, membrane-bound isoform (Pro-NRG1) [Cleaved into: Neuregulin-1 (Acetylcholine receptor-inducing activity) (ARIA) (Breast cancer cell differentiation factor p45) (Glial growth factor) (Heregulin) (HRG) (Neu differentiation factor) (Sensory and motor neuron-derived factor)]	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NSCLC
NSD1	1	Q96L73	NSD1 ARA267 KMT3B	reviewed	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.357) (Androgen receptor coactivator 267 kDa protein) (Androgen receptor-associated protein of 267 kDa) (H3-K36-HMTase) (Lysine N-methyltransferase 3B) (Nuclear receptor-binding SET domain-containing protein 1) (NR-binding SET domain-containing protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	AML
NSD2	1	O96028	NSD2 KIAA1090 MMSET TRX5 WHSC1	reviewed	Histone-lysine N-methyltransferase NSD2 (EC 2.1.1.357) (Multiple myeloma SET domain-containing protein) (MMSET) (Nuclear SET domain-containing protein 2) (Protein trithorax-5) (Wolf-Hirschhorn syndrome candidate 1 protein)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MM
NSD3	1	Q9BZ95	NSD3 WHSC1L1 DC28	reviewed	Histone-lysine N-methyltransferase NSD3 (EC 2.1.1.370) (EC 2.1.1.371) (Nuclear SET domain-containing protein 3) (Protein whistle) (WHSC1-like 1 isoform 9 with methyltransferase activity to lysine) (Wolf-Hirschhorn syndrome candidate 1-like protein 1) (WHSC1-like protein 1)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	AML
NT5C2	1	P49902	NT5C2 NT5B NT5CP PNT5	reviewed	Cytosolic purine 5'-nucleotidase (EC 3.1.3.5) (EC 3.1.3.99) (Cytosolic 5'-nucleotidase II) (cN-II) (Cytosolic IMP/GMP-specific 5'-nucleotidase) (Cytosolic nucleoside phosphotransferase 5'N) (EC 2.7.1.77) (High Km 5'-nucleotidase)	1	0	0	1	0	1	0	-	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	relapse ALL
NTHL1	2	P78549	NTHL1 NTH1 OCTS3	reviewed	Endonuclease III-like protein 1 (hNTH1) (EC 3.2.2.-) (EC 4.2.99.18) (Bifunctional DNA N-glycosylase/DNA-(apurinic or apyrimidinic site) lyase) (DNA glycosylase/AP lyase)	0	1	1	0	0	0	0	-	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	CRC
NTRK1	1	P04629	NTRK1 MTC TRK TRKA	reviewed	High affinity nerve growth factor receptor (EC 2.7.10.1) (Neurotrophic tyrosine kinase receptor type 1) (TRK1-transforming tyrosine kinase protein) (Tropomyosin-related kinase A) (Tyrosine kinase receptor) (Tyrosine kinase receptor A) (Trk-A) (gp140trk) (p140-TrkA)	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid, Spitzoid tumour
NTRK3	1	Q16288	NTRK3 TRKC	reviewed	NT-3 growth factor receptor (EC 2.7.10.1) (GP145-TrkC) (Trk-C) (Neurotrophic tyrosine kinase receptor type 3) (TrkC tyrosine kinase)	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	congenital fibrosarcoma, secretory breast
NUMA1	1	Q14980	NUMA1 NMP22 NUMA	reviewed	Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22) (NMP-22) (Nuclear mitotic apparatus protein) (NuMA protein) (SP-H antigen)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	APL
NUP214	1	P35658	NUP214 CAIN CAN KIAA0023	reviewed	Nuclear pore complex protein Nup214 (214 kDa nucleoporin) (Nucleoporin Nup214) (Protein CAN)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	AML, T-ALL
NUP98	1	P52948	NUP98 ADAR2	reviewed	"Nuclear pore complex protein Nup98-Nup96 (EC 3.4.21.-) [Cleaved into: Nuclear pore complex protein Nup98 (98 kDa nucleoporin) (Nucleoporin Nup98) (Nup98); Nuclear pore complex protein Nup96 (96 kDa nucleoporin) (Nucleoporin Nup96) (Nup96)]"	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	AML
NUTM1	1	Q86Y26	NUTM1 C15orf55 NUT	reviewed	NUT family member 1 (Nuclear protein in testis)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	lethal midline carcinoma
NUTM2B	1	A6NNL0	NUTM2B FAM22B	reviewed	NUT family member 2B	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	endometrial stromal sarcoma
NUTM2D	1	Q5VT03	NUTM2D FAM22D	reviewed	NUT family member 2D	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	endometrial stromal sarcoma
OLIG2	1	Q13516	OLIG2 BHLHB1 BHLHE19 PRKCBP2 RACK17	reviewed	Oligodendrocyte transcription factor 2 (Oligo2) (Class B basic helix-loop-helix protein 1) (bHLHb1) (Class E basic helix-loop-helix protein 19) (bHLHe19) (Protein kinase C-binding protein 2) (Protein kinase C-binding protein RACK17)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-ALL
OMD	2	Q99983	OMD SLRR2C UNQ190/PRO216	reviewed	Osteomodulin (Keratan sulfate proteoglycan osteomodulin) (KSPG osteomodulin) (Osteoadherin) (OSAD)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	aneurysmal bone cyst
P2RY8	1	Q86VZ1	P2RY8	reviewed	P2Y purinoceptor 8 (P2Y8)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	B-ALL, Down syndrome associated ALL
PABPC1	2	P11940	PABPC1 PAB1 PABP PABP1 PABPC2	reviewed	Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)	1	0	1	1	0	0	0	-	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HNSCC, biliary tract carcinoma
PAFAH1B2	1	P68402	PAFAH1B2 PAFAHB	reviewed	Platelet-activating factor acetylhydrolase IB subunit alpha2 (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	MLCLS
PALB2	1	Q86YC2	PALB2 FANCN	reviewed	Partner and localizer of BRCA2	0	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Wilms tumour, medulloblastoma, AML ,breast
PATZ1	1	Q9HBE1	PATZ1 PATZ RIAZ ZBTB19 ZNF278 ZSG	reviewed	POZ-, AT hook-, and zinc finger-containing protein 1 (BTB/POZ domain zinc finger transcription factor) (Protein kinase A RI subunit alpha-associated protein) (Zinc finger and BTB domain-containing protein 19) (Zinc finger protein 278) (Zinc finger sarcoma gene protein)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Ewing sarcoma
PAX3	1	P23760	PAX3 HUP2	reviewed	Paired box protein Pax-3 (HuP2)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	alveolar rhabdomyosarcoma
PAX5	1	Q02548	PAX5	reviewed	Paired box protein Pax-5 (B-cell-specific transcription factor) (BSAP)	1	0	1	1	1	1	0	-	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	NHL, ALL, B-ALL
PAX7	1	P23759	PAX7 HUP1	reviewed	Paired box protein Pax-7 (HuP1)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	alveolar rhabdomyosarcoma
PAX8	1	Q06710	PAX8	reviewed	Paired box protein Pax-8	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	follicular thyroid
PBRM1	1	Q86U86	PBRM1 BAF180 PB1	reviewed	Protein polybromo-1 (hPB1) (BRG1-associated factor 180) (BAF180) (Polybromo-1D)	1	0	1	0	0	0	1	-	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	clear cell renal carcinoma, breast
PBX1	1	P40424	PBX1 PRL	reviewed	Pre-B-cell leukemia transcription factor 1 (Homeobox protein PBX1) (Homeobox protein PRL)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	pre B-ALL, myoepithelioma
PCBP1	2	Q15365	PCBP1	reviewed	Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1) (hnRNP E1) (Nucleic acid-binding protein SUB2.3)	1	0	0	0	0	0	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	CRC
PCM1	1	Q15154	PCM1	reviewed	Pericentriolar material 1 protein (PCM-1) (hPCM-1)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid, CML, MPN
PDCD1LG2	1	Q9BQ51	PDCD1LG2 B7DC CD273 PDCD1L2 PDL2	reviewed	Programmed cell death 1 ligand 2 (PD-1 ligand 2) (PD-L2) (PDCD1 ligand 2) (Programmed death ligand 2) (Butyrophilin B7-DC) (B7-DC) (CD antigen CD273)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	PMBL, Hodgkin lymphoma
PDE4DIP	1	Q5VU43	PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL	reviewed	Myomegalin (Cardiomyopathy-associated protein 2) (Phosphodiesterase 4D-interacting protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MPN
PDGFB	1	P01127	PDGFB PDGF2 SIS	reviewed	Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin)	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	DFSP
PDGFRA	1	P16234	PDGFRA PDGFR2 RHEPDGFRA	reviewed	Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha) (EC 2.7.10.1) (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor) (CD140 antigen-like family member A) (CD140a antigen) (Platelet-derived growth factor alpha receptor) (Platelet-derived growth factor receptor 2) (PDGFR-2) (CD antigen CD140a)	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	GIST, idiopathic hypereosinophilic syndrome, paediatric glioblastoma, GIST
PDGFRB	1	P09619	PDGFRB PDGFR PDGFR1	reviewed	Platelet-derived growth factor receptor beta (PDGF-R-beta) (PDGFR-beta) (EC 2.7.10.1) (Beta platelet-derived growth factor receptor) (Beta-type platelet-derived growth factor receptor) (CD140 antigen-like family member B) (Platelet-derived growth factor receptor 1) (PDGFR-1) (CD antigen CD140b)	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MPN, AML, CMML, CML
PER1	1	O15534	PER1 KIAA0482 PER RIGUI	reviewed	Period circadian protein homolog 1 (hPER1) (Circadian clock protein PERIOD 1) (Circadian pacemaker protein Rigui)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	AML, CMML
PHF6	1	Q8IWS0	PHF6 CENP-31 KIAA1823	reviewed	PHD finger protein 6 (PHD-like zinc finger protein)	1	0	1	0	0	0	1	-	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	ETP ALL
PHOX2B	1	Q99453	PHOX2B PMX2B	reviewed	Paired mesoderm homeobox protein 2B (Neuroblastoma Phox) (NBPhox) (PHOX2B homeodomain protein) (Paired-like homeobox 2B)	1	1	1	0	0	0	1	-	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	neuroblastoma, neuroblastoma
PICALM	1	Q13492	PICALM CALM	reviewed	Phosphatidylinositol-binding clathrin assembly protein (Clathrin assembly lymphoid myeloid leukemia protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	T-ALL, AML
PIK3CA	1	P42336	PIK3CA	reviewed	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha) (PtdIns-3-kinase subunit p110-alpha) (p110alpha) (Phosphoinositide 3-kinase alpha) (Phosphoinositide-3-kinase catalytic alpha polypeptide) (Serine/threonine protein kinase PIK3CA) (EC 2.7.11.1)	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	colorectal, gastric, glioblastoma, breast
PIK3CB	1	P42338	PIK3CB PIK3C1	reviewed	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)	1	0	0	1	0	0	0	-	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	SCC, NSCLC
PIK3R1	1	P27986	PIK3R1 GRB1	reviewed	Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha)	1	0	1	0	0	0	1	-	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	glioblastoma, ovarian, colorectal
PIM1	1	P11309	PIM1	reviewed	Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)	1	0	0	1	1	1	0	-	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	NHL
PLAG1	1	Q6DJT9	PLAG1	reviewed	Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	salivary adenoma, lipoblastoma
PLCG1	1	P19174	PLCG1 PLC1	reviewed	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (PLC-148) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-II) (PLC-II) (Phospholipase C-gamma-1) (PLC-gamma-1)	1	0	0	1	1	1	0	-	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	angiosarcoma
PML	1	P29590	PML MYL PP8675 RNF71 TRIM19	reviewed	Protein PML (E3 SUMO-protein ligase PML) (EC 2.3.2.-) (Promyelocytic leukemia protein) (RING finger protein 71) (RING-type E3 SUMO transferase PML) (Tripartite motif-containing protein 19) (TRIM19)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	APL, ALL
PMS1	2	P54277	PMS1 PMSL1	reviewed	PMS1 protein homolog 1 (DNA mismatch repair protein PMS1)	0	1	0	0	0	0	1	-	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	colorectal, endometrial, ovarian
PMS2	1	P54278	PMS2 PMSL2	reviewed	Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)	0	1	1	0	0	0	1	-	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	colorectal, endometrial, ovarian, medulloblastoma, glioma
POLD1	1	P28340	POLD1 POLD	reviewed	DNA polymerase delta catalytic subunit (EC 2.7.7.7) (3'-5' exodeoxyribonuclease) (EC 3.1.11.-) (DNA polymerase subunit delta p125)	1	1	1	0	0	0	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	CRC, CRC
POLE	1	Q07864	POLE POLE1	reviewed	DNA polymerase epsilon catalytic subunit A (EC 2.7.7.7) (3'-5' exodeoxyribonuclease) (EC 3.1.11.-) (DNA polymerase II subunit A)	1	1	1	0	0	0	1	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	colorectal carcinoma, endometrioid carcinoma, stomach carcinoma, skin cancer, colorectal cancer susceptibility
POLG	2	P54098	POLG MDP1 POLG1 POLGA	reviewed	DNA polymerase subunit gamma-1 (EC 2.7.7.7) (Mitochondrial DNA polymerase catalytic subunit) (PolG-alpha)	1	0	1	0	0	0	0	-	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	CRC
POLQ	1	O75417	POLQ POLH	reviewed	DNA polymerase theta (EC 2.7.7.7) (DNA polymerase eta)	1	1	1	1	0	0	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	oral SCC, breast cancer
POT1	1	Q9NUX5	POT1	reviewed	Protection of telomeres protein 1 (hPot1) (POT1-like telomere end-binding protein)	1	0	1	0	0	1	0	-	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	CLL
POU2AF1	1	Q16633	POU2AF1 BOB1 OBF1	reviewed	POU domain class 2-associating factor 1 (B-cell-specific coactivator OBF-1) (BOB-1) (OCA-B) (OCT-binding factor 1)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	NHL
POU5F1	1	Q01860	POU5F1 OCT3 OCT4 OTF3	reviewed	POU domain, class 5, transcription factor 1 (Octamer-binding protein 3) (Oct-3) (Octamer-binding protein 4) (Oct-4) (Octamer-binding transcription factor 3) (OTF-3)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	sarcoma
PPARG	1	P37231	PPARG NR1C3	reviewed	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	follicular thyroid
PPFIBP1	1	Q86W92	PPFIBP1 KIAA1230	reviewed	Liprin-beta-1 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein-binding protein 1) (PTPRF-interacting protein-binding protein 1) (hSGT2)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Spitzoid tumour, inflammatory myofibroblastic tumour
